price,postal_code,address,bed,full_bath,half_bath,property_area,property_type,latitude,longitude,year_built,years_old,distance_downtown,monthly_payments
2495000,T2S1V1,3018 3 ST SW,6.0,5.0,1.0,3645.0,house,51.027751,-114.069627,1987.0,33.0,1.9366899522038596,
2495000,T2S1V1,3018 3 ST SW,6.0,5.0,1.0,3645.0,house,51.027751,-114.069627,2016.0,4.0,1.9366899522038596,
2495000,T2S1V1,3018 3 ST SW,6.0,5.0,1.0,3645.0,house,51.027751,-114.069627,2018.0,2.0,1.9366899522038596,
519904,T2B0E1,4205 26 AVE SE,,,,1706.0,house,51.030289,-113.973729,2006.0,14.0,7.197252786071153,2248.13
519904,T2B0E1,4205 26 AVE SE,,,,1706.0,house,51.030311,-113.973681,2020.0,0.0,7.199967400357991,1124.07
519904,T2B0E1,4205 26 AVE SE,,,,1706.0,house,51.030289,-113.973729,1970.0,50.0,7.197252786071153,2248.13
519904,T2B0E1,4205 26 AVE SE,,,,1706.0,house,51.030311,-113.973681,2005.0,15.0,7.199967400357991,1124.07
519904,T2B0E1,4205 26 AVE SE,,,,1706.0,house,51.030289,-113.973729,2016.0,4.0,7.197252786071153,2248.13
519904,T2B0E1,4205 26 AVE SE,,,,1706.0,house,51.030311,-113.973681,2006.0,14.0,7.199967400357991,1124.07
259952,T2B0E1,4207 26 AVE SE,4.0,1.0,1.0,853.0,house,51.030289,-113.973729,2006.0,14.0,7.197252786071153,2248.13
259952,T2B0E1,4207 26 AVE SE,4.0,1.0,1.0,853.0,house,51.030311,-113.973681,2020.0,0.0,7.199967400357991,1124.07
259952,T2B0E1,4207 26 AVE SE,4.0,1.0,1.0,853.0,house,51.030289,-113.973729,1970.0,50.0,7.197252786071153,2248.13
259952,T2B0E1,4207 26 AVE SE,4.0,1.0,1.0,853.0,house,51.030311,-113.973681,2005.0,15.0,7.199967400357991,1124.07
259952,T2B0E1,4207 26 AVE SE,4.0,1.0,1.0,853.0,house,51.030289,-113.973729,2016.0,4.0,7.197252786071153,2248.13
259952,T2B0E1,4207 26 AVE SE,4.0,1.0,1.0,853.0,house,51.030311,-113.973681,2006.0,14.0,7.199967400357991,1124.07
365000,T3K3J1,155 MACEWAN MEADOW WAY NW,4.0,2.0,,1527.0,house,51.137639,-114.11181200000001,2020.0,0.0,10.643747722882061,1578.31
365000,T3K3J1,155 MACEWAN MEADOW WAY NW,4.0,2.0,,1527.0,house,51.137639,-114.11181200000001,1970.0,50.0,10.643747722882061,1578.31
159900,T3N1M6,30 Redstone Way NE,1.0,1.0,,550.0,townhouse,51.167806,-113.965235,2009.0,11.0,15.63316661315053,691.43
159900,T3N1M6,30 Redstone Way NE,1.0,1.0,,550.0,townhouse,51.167806,-113.965235,2006.0,14.0,15.63316661315053,691.43
159900,T3N1M6,30 Redstone Way NE,1.0,1.0,,550.0,townhouse,51.167806,-113.965235,1970.0,50.0,15.63316661315053,691.43
540000,T2X2G2,274 LEGACY VIEW SE,3.0,2.0,1.0,1910.0,house,50.856895,-114.009596,1913.0,107.0,21.397820068828036,2335.03
540000,T2X2G2,274 LEGACY VIEW SE,3.0,2.0,1.0,1910.0,house,50.856895,-114.009596,2006.0,14.0,21.397820068828036,2335.03
540000,T2X2G2,274 LEGACY VIEW SE,3.0,2.0,1.0,1910.0,house,50.857593,-114.01101100000001,2004.0,16.0,21.30117317377361,2269.73
540000,T2X2G2,274 LEGACY VIEW SE,3.0,2.0,1.0,1910.0,house,50.857593,-114.01101100000001,1965.0,55.0,21.30117317377361,2269.73
540000,T2X2G2,274 LEGACY VIEW SE,3.0,2.0,1.0,1910.0,house,50.857593,-114.01101100000001,2002.0,18.0,21.30117317377361,2269.73
524900,T2X2G2,343 LEGACY HTS SE,4.0,3.0,1.0,1959.0,house,50.856895,-114.009596,1913.0,107.0,21.397820068828036,2335.03
524900,T2X2G2,343 LEGACY HTS SE,4.0,3.0,1.0,1959.0,house,50.856895,-114.009596,2006.0,14.0,21.397820068828036,2335.03
524900,T2X2G2,343 LEGACY HTS SE,4.0,3.0,1.0,1959.0,house,50.857593,-114.01101100000001,2004.0,16.0,21.30117317377361,2269.73
524900,T2X2G2,343 LEGACY HTS SE,4.0,3.0,1.0,1959.0,house,50.857593,-114.01101100000001,1965.0,55.0,21.30117317377361,2269.73
524900,T2X2G2,343 LEGACY HTS SE,4.0,3.0,1.0,1959.0,house,50.857593,-114.01101100000001,2002.0,18.0,21.30117317377361,2269.73
429900,T2K4G1,36 HUNTHAM RD NE,4.0,2.0,1.0,1176.0,house,51.123296,-114.065423,1992.0,28.0,8.734950632626983,1858.94
429900,T2K4G1,36 HUNTHAM RD NE,4.0,2.0,1.0,1176.0,house,51.123296,-114.065423,1981.0,39.0,8.734950632626983,1858.94
429900,T2K4G1,36 HUNTHAM RD NE,4.0,2.0,1.0,1176.0,house,51.123296,-114.065423,2005.0,15.0,8.734950632626983,1858.94
999000,T2R1S4,2005 - 188 15 AVE SW,3.0,2.0,1.0,2090.0,condo,51.038817,-114.0656,2020.0,0.0,0.8981256387753042,4319.8
999000,T2R1S4,2005 - 188 15 AVE SW,3.0,2.0,1.0,2090.0,condo,51.038817,-114.0656,1998.0,22.0,0.8981256387753042,4319.8
999000,T2R1S4,2005 - 188 15 AVE SW,3.0,2.0,1.0,2090.0,condo,51.038817,-114.0656,1981.0,39.0,0.8981256387753042,4319.8
999000,T2R1S4,2005 - 188 15 AVE SW,3.0,2.0,1.0,2090.0,condo,51.038923,-114.065519,,,0.8929381666098039,1729.22
999000,T2R1S4,2005 - 188 15 AVE SW,3.0,2.0,1.0,2090.0,condo,51.038923,-114.065519,2004.0,16.0,0.8929381666098039,1729.22
999000,T2R1S4,2005 - 188 15 AVE SW,3.0,2.0,1.0,2090.0,condo,51.038923,-114.065519,1997.0,23.0,0.8929381666098039,1729.22
399900,T2R1S4,1702 - 188 15 AVE SW,2.0,2.0,,1112.0,condo,51.038817,-114.0656,2020.0,0.0,0.8981256387753042,4319.8
399900,T2R1S4,1702 - 188 15 AVE SW,2.0,2.0,,1112.0,condo,51.038817,-114.0656,1998.0,22.0,0.8981256387753042,4319.8
399900,T2R1S4,1702 - 188 15 AVE SW,2.0,2.0,,1112.0,condo,51.038817,-114.0656,1981.0,39.0,0.8981256387753042,4319.8
399900,T2R1S4,1702 - 188 15 AVE SW,2.0,2.0,,1112.0,condo,51.038923,-114.065519,,,0.8929381666098039,1729.22
399900,T2R1S4,1702 - 188 15 AVE SW,2.0,2.0,,1112.0,condo,51.038923,-114.065519,2004.0,16.0,0.8929381666098039,1729.22
399900,T2R1S4,1702 - 188 15 AVE SW,2.0,2.0,,1112.0,condo,51.038923,-114.065519,1997.0,23.0,0.8929381666098039,1729.22
634900,T3E2T3,2439 33 ST SW,3.0,2.0,1.0,1711.0,house,51.031796,-114.135894,2011.0,9.0,4.572386016790631,2745.39
634900,T3E2T3,2439 33 ST SW,3.0,2.0,1.0,1711.0,house,51.031796,-114.135894,2020.0,0.0,4.572386016790631,2745.39
634900,T3E2T3,2439 33 ST SW,3.0,2.0,1.0,1711.0,house,51.031796,-114.135894,1998.0,22.0,4.572386016790631,2745.39
507888,T3L2K4,41 TUSCANY VALLEY HILL NW,3.0,3.0,1.0,1781.0,house,51.131681,-114.2498,1983.0,37.0,15.620582906719903,2196.17
507888,T3L2K4,41 TUSCANY VALLEY HILL NW,3.0,3.0,1.0,1781.0,house,51.131681,-114.2498,2011.0,9.0,15.620582906719903,2196.17
507888,T3L2K4,41 TUSCANY VALLEY HILL NW,3.0,3.0,1.0,1781.0,house,51.131681,-114.2498,2020.0,0.0,15.620582906719903,2196.17
449999,T2E0E5,702 - 333 2 AVE NE,2.0,2.0,,1476.0,condo,51.054128000000006,-114.05528500000001,2007.0,13.0,1.6574008066371553,1945.85
449999,T2E0E5,702 - 333 2 AVE NE,2.0,2.0,,1476.0,condo,51.054128000000006,-114.05528500000001,1983.0,37.0,1.6574008066371553,1945.85
449999,T2E0E5,702 - 333 2 AVE NE,2.0,2.0,,1476.0,condo,51.054128000000006,-114.05528500000001,2011.0,9.0,1.6574008066371553,1945.85
449900,T3L2E7,50 TUSCANY VALLEY HTS NW,3.0,2.0,1.0,1428.0,house,51.128873,-114.24851399999999,2001.0,19.0,15.358493571194131,1945.42
449900,T3L2E7,50 TUSCANY VALLEY HTS NW,3.0,2.0,1.0,1428.0,house,51.128873,-114.24851399999999,2007.0,13.0,15.358493571194131,1945.42
449900,T3L2E7,50 TUSCANY VALLEY HTS NW,3.0,2.0,1.0,1428.0,house,51.128873,-114.24851399999999,1983.0,37.0,15.358493571194131,1945.42
449900,T3L2E7,50 TUSCANY VALLEY HTS NW,3.0,2.0,1.0,1428.0,house,51.128175,-114.24750300000001,1955.0,65.0,15.25529747822107,1837.75
449900,T3L2E7,50 TUSCANY VALLEY HTS NW,3.0,2.0,1.0,1428.0,house,51.128175,-114.24750300000001,,,15.25529747822107,1837.75
425000,T3L2E7,108 TUSCANY VALLEY DR NW,4.0,2.0,1.0,1336.0,house,51.128873,-114.24851399999999,2001.0,19.0,15.358493571194131,1945.42
425000,T3L2E7,108 TUSCANY VALLEY DR NW,4.0,2.0,1.0,1336.0,house,51.128873,-114.24851399999999,2007.0,13.0,15.358493571194131,1945.42
425000,T3L2E7,108 TUSCANY VALLEY DR NW,4.0,2.0,1.0,1336.0,house,51.128873,-114.24851399999999,1983.0,37.0,15.358493571194131,1945.42
425000,T3L2E7,108 TUSCANY VALLEY DR NW,4.0,2.0,1.0,1336.0,house,51.128175,-114.24750300000001,1955.0,65.0,15.25529747822107,1837.75
425000,T3L2E7,108 TUSCANY VALLEY DR NW,4.0,2.0,1.0,1336.0,house,51.128175,-114.24750300000001,,,15.25529747822107,1837.75
297000,T2R0H8,206 - 817 15 AVE SW,1.0,1.0,,703.0,condo,51.038786,-114.080193,2007.0,13.0,0.8124749963952408,1284.26
297000,T2R0H8,206 - 817 15 AVE SW,1.0,1.0,,703.0,condo,51.038786,-114.080193,1970.0,50.0,0.8124749963952408,1284.26
332500,T3J1A9,271 FALWOOD WAY NE,4.0,2.0,,1035.0,house,51.098816,-113.93812,2001.0,19.0,11.226298436498103,1437.77
332500,T3J1A9,271 FALWOOD WAY NE,4.0,2.0,,1035.0,house,51.098816,-113.93812,2010.0,10.0,11.226298436498103,1437.77
189900,T2N2A3,210 - 429 14 ST NW,1.0,1.0,,625.0,condo,51.056425,-114.095147,2003.0,17.0,1.955780456190532,821.15
189900,T2N2A3,210 - 429 14 ST NW,1.0,1.0,,625.0,condo,51.056425,-114.095147,2013.0,7.0,1.955780456190532,821.15
449900,T2P0W3,1412 - 222 RIVERFRONT AVE SW,1.0,2.0,,778.0,condo,51.052490999999996,-114.066799,2020.0,0.0,0.9768777119173024,1945.42
449900,T2P0W3,1412 - 222 RIVERFRONT AVE SW,1.0,2.0,,778.0,condo,51.052490999999996,-114.066799,2007.0,13.0,0.9768777119173024,1945.42
375000,T2R1A7,406 - 1500 7 ST SW,2.0,2.0,,804.0,condo,51.03875,-114.078928,1980.0,40.0,0.7721838944380967,1621.55
375000,T2R1A7,406 - 1500 7 ST SW,2.0,2.0,,804.0,condo,51.03875,-114.078928,1975.0,45.0,0.7721838944380967,1621.55
375000,T2R1A7,406 - 1500 7 ST SW,2.0,2.0,,804.0,condo,51.03875,-114.078928,1984.0,36.0,0.7721838944380967,1642.73
375000,T2R1A7,406 - 1500 7 ST SW,2.0,2.0,,804.0,condo,51.03875,-114.078928,1997.0,23.0,0.7721838944380967,950.87
375000,T2R1A7,406 - 1500 7 ST SW,2.0,2.0,,804.0,condo,51.03875,-114.078928,2016.0,4.0,0.7721838944380967,950.87
375000,T2R1A7,406 - 1500 7 ST SW,2.0,2.0,,804.0,condo,51.03875,-114.078928,,,0.7721838944380967,950.87
379900,T2R1A7,703 - 1500 7 ST SW,2.0,2.0,,761.0,condo,51.03875,-114.078928,1980.0,40.0,0.7721838944380967,1621.55
379900,T2R1A7,703 - 1500 7 ST SW,2.0,2.0,,761.0,condo,51.03875,-114.078928,1975.0,45.0,0.7721838944380967,1621.55
379900,T2R1A7,703 - 1500 7 ST SW,2.0,2.0,,761.0,condo,51.03875,-114.078928,1984.0,36.0,0.7721838944380967,1642.73
379900,T2R1A7,703 - 1500 7 ST SW,2.0,2.0,,761.0,condo,51.03875,-114.078928,1997.0,23.0,0.7721838944380967,950.87
379900,T2R1A7,703 - 1500 7 ST SW,2.0,2.0,,761.0,condo,51.03875,-114.078928,2016.0,4.0,0.7721838944380967,950.87
379900,T2R1A7,703 - 1500 7 ST SW,2.0,2.0,,761.0,condo,51.03875,-114.078928,,,0.7721838944380967,950.87
219900,T2R1A7,504 - 1500 7 ST SW,1.0,1.0,,365.0,condo,51.03875,-114.078928,1980.0,40.0,0.7721838944380967,1621.55
219900,T2R1A7,504 - 1500 7 ST SW,1.0,1.0,,365.0,condo,51.03875,-114.078928,1975.0,45.0,0.7721838944380967,1621.55
219900,T2R1A7,504 - 1500 7 ST SW,1.0,1.0,,365.0,condo,51.03875,-114.078928,1984.0,36.0,0.7721838944380967,1642.73
219900,T2R1A7,504 - 1500 7 ST SW,1.0,1.0,,365.0,condo,51.03875,-114.078928,1997.0,23.0,0.7721838944380967,950.87
219900,T2R1A7,504 - 1500 7 ST SW,1.0,1.0,,365.0,condo,51.03875,-114.078928,2016.0,4.0,0.7721838944380967,950.87
219900,T2R1A7,504 - 1500 7 ST SW,1.0,1.0,,365.0,condo,51.03875,-114.078928,,,0.7721838944380967,950.87
464900,T2X0A7,233 CHAPALINA MEWS SE,4.0,3.0,1.0,1923.0,house,50.876302,-114.04319,,,18.881947670306467,2010.28
464900,T2X0A7,233 CHAPALINA MEWS SE,4.0,3.0,1.0,1923.0,house,50.876302,-114.04319,1996.0,24.0,18.881947670306467,2010.28
409900,T2C1S3,848 LYSANDER DR SE,4.0,2.0,1.0,1078.0,house,50.993545000000005,-114.01903700000001,,,6.888918428839015,1772.46
409900,T2C1S3,848 LYSANDER DR SE,4.0,2.0,1.0,1078.0,house,50.993545000000005,-114.01903700000001,2002.0,18.0,6.888918428839015,1772.46
369900,T2X3K3,100 CHAPARRAL RIDGE CIR SE,3.0,3.0,1.0,1423.0,house,50.887758000000005,-114.023871,1970.0,50.0,17.832805384278462,1599.49
369900,T2X3K3,100 CHAPARRAL RIDGE CIR SE,3.0,3.0,1.0,1423.0,house,50.887758000000005,-114.023871,2007.0,13.0,17.832805384278462,1599.49
429000,T3J4S5,218 TARAVISTA ST NE,4.0,2.0,1.0,1434.0,house,51.117184,-113.932019,1986.0,34.0,12.764235183847628,1855.05
429000,T3J4S5,218 TARAVISTA ST NE,4.0,2.0,1.0,1434.0,house,51.117184,-113.932019,2007.0,13.0,12.764235183847628,1855.05
284900,T2Z0L3,187 COPPERSTONE Cove SE,2.0,2.0,1.0,1343.0,townhouse,50.914796,-113.934899,2018.0,2.0,17.44732483445015,1231.94
284900,T2Z0L3,187 COPPERSTONE Cove SE,2.0,2.0,1.0,1343.0,townhouse,50.914796,-113.934899,1912.0,108.0,17.44732483445015,1231.94
395000,T3H0H6,85 ASPEN HILLS Green SW,2.0,2.0,1.0,1112.0,townhouse,51.039004,-114.21966100000002,2016.0,4.0,10.21143843075385,1708.03
395000,T3H0H6,85 ASPEN HILLS Green SW,2.0,2.0,1.0,1112.0,townhouse,51.039004,-114.21966100000002,2005.0,15.0,10.21143843075385,1708.03
499900,T3C0Y3,1613 15 AVE SW,2.0,2.0,,908.0,house,51.039288,-114.09791399999999,1970.0,50.0,1.78991649314564,2161.63
499900,T3C0Y3,1613 15 AVE SW,2.0,2.0,,908.0,house,51.039288,-114.09791399999999,2004.0,16.0,1.78991649314564,2161.63
385000,T2T4M4,102 - 2124 17 ST SW,2.0,2.0,,938.0,condo,51.035734000000005,-114.101201,1970.0,50.0,2.1636351091029176,1664.79
385000,T2T4M4,102 - 2124 17 ST SW,2.0,2.0,,938.0,condo,51.035734000000005,-114.101201,1999.0,21.0,2.1636351091029176,1664.79
385000,T2T4M4,102 - 2124 17 ST SW,2.0,2.0,,938.0,condo,51.03634,-114.1012,,,2.1324575792317177,908.07
385000,T2T4M4,102 - 2124 17 ST SW,2.0,2.0,,938.0,condo,51.03634,-114.1012,1998.0,22.0,2.1324575792317177,908.07
385000,T2T4M4,102 - 2124 17 ST SW,2.0,2.0,,938.0,condo,51.03634,-114.1012,2002.0,18.0,2.1324575792317177,908.07
210000,T2T4M4,8 - 2104 17 ST SW,2.0,1.0,,656.0,condo,51.035734000000005,-114.101201,1970.0,50.0,2.1636351091029176,1664.79
210000,T2T4M4,8 - 2104 17 ST SW,2.0,1.0,,656.0,condo,51.035734000000005,-114.101201,1999.0,21.0,2.1636351091029176,1664.79
210000,T2T4M4,8 - 2104 17 ST SW,2.0,1.0,,656.0,condo,51.03634,-114.1012,,,2.1324575792317177,908.07
210000,T2T4M4,8 - 2104 17 ST SW,2.0,1.0,,656.0,condo,51.03634,-114.1012,1998.0,22.0,2.1324575792317177,908.07
210000,T2T4M4,8 - 2104 17 ST SW,2.0,1.0,,656.0,condo,51.03634,-114.1012,2002.0,18.0,2.1324575792317177,908.07
838999,T2Z4P9,11 ELGIN ESTATES HILL SE,4.0,3.0,,1800.0,house,50.9067,-113.966544,2006.0,14.0,17.118803779924903,3627.93
838999,T2Z4P9,11 ELGIN ESTATES HILL SE,4.0,3.0,,1800.0,house,50.9067,-113.966544,2012.0,8.0,17.118803779924903,3627.93
499900,T2P5E2,601 - 200 LA CAILLE PL SW,2.0,2.0,,1471.0,condo,51.052083,-114.07891699999999,2006.0,14.0,0.8660822978165267,2161.63
499900,T2P5E2,601 - 200 LA CAILLE PL SW,2.0,2.0,,1471.0,condo,51.052083,-114.07891699999999,1929.0,91.0,0.8660822978165267,2161.63
319900,T2Z1E2,1129 Mckenzie Towne Row SE,3.0,2.0,1.0,1110.0,townhouse,50.911761,-113.95645800000001,2005.0,15.0,16.946289975755118,1383.29
319900,T2Z1E2,1129 Mckenzie Towne Row SE,3.0,2.0,1.0,1110.0,townhouse,50.911761,-113.95645800000001,2011.0,9.0,16.946289975755118,1383.29
299900,T2G0X8,309 - 220 11 AVE SE,1.0,1.0,1.0,923.0,condo,51.042546,-114.059923,1981.0,39.0,1.0170986205640387,1296.8
299900,T2G0X8,309 - 220 11 AVE SE,1.0,1.0,1.0,923.0,condo,51.042546,-114.059923,2004.0,16.0,1.0170986205640387,1296.8
299900,T2G0X8,309 - 220 11 AVE SE,1.0,1.0,1.0,923.0,condo,51.04251,-114.059868,1954.0,66.0,1.0218662378906698,1167.08
299900,T2G0X8,309 - 220 11 AVE SE,1.0,1.0,1.0,923.0,condo,51.04251,-114.059868,1964.0,56.0,1.0218662378906698,1167.08
299900,T2G0X8,309 - 220 11 AVE SE,1.0,1.0,1.0,923.0,condo,51.04251,-114.059868,1998.0,22.0,1.0218662378906698,1167.08
269900,T2G0X8,304 - 220 11 AVE SE,1.0,1.0,,665.0,condo,51.042546,-114.059923,1981.0,39.0,1.0170986205640387,1296.8
269900,T2G0X8,304 - 220 11 AVE SE,1.0,1.0,,665.0,condo,51.042546,-114.059923,2004.0,16.0,1.0170986205640387,1296.8
269900,T2G0X8,304 - 220 11 AVE SE,1.0,1.0,,665.0,condo,51.04251,-114.059868,1954.0,66.0,1.0218662378906698,1167.08
269900,T2G0X8,304 - 220 11 AVE SE,1.0,1.0,,665.0,condo,51.04251,-114.059868,1964.0,56.0,1.0218662378906698,1167.08
269900,T2G0X8,304 - 220 11 AVE SE,1.0,1.0,,665.0,condo,51.04251,-114.059868,1998.0,22.0,1.0218662378906698,1167.08
499800,T2X0J9,39 SILVERADO RIDGE CRES SW,3.0,2.0,1.0,2204.0,house,50.887643,-114.08791599999999,1998.0,22.0,17.52437054892428,2161.2
499800,T2X0J9,39 SILVERADO RIDGE CRES SW,3.0,2.0,1.0,2204.0,house,50.887643,-114.08791599999999,1978.0,42.0,17.52437054892428,2161.2
374900,T2Y4S7,52 EVERRIDGE WAY SW,3.0,3.0,1.0,1367.0,house,50.910011,-114.111484,2009.0,11.0,15.237448308739905,1621.11
374900,T2Y4S7,52 EVERRIDGE WAY SW,3.0,3.0,1.0,1367.0,house,50.909756,-114.111475,,,15.265280333232178,1465.88
374900,T2Y4S7,52 EVERRIDGE WAY SW,3.0,3.0,1.0,1367.0,house,50.909756,-114.111475,1999.0,21.0,15.265280333232178,1465.88
374900,T2Y4S7,52 EVERRIDGE WAY SW,3.0,3.0,1.0,1367.0,house,50.909756,-114.111475,2015.0,5.0,15.265280333232178,1465.88
339000,T2Y4S7,64 EVERRIDGE WAY SW,2.0,1.0,,1032.0,house,50.910011,-114.111484,2009.0,11.0,15.237448308739905,1621.11
339000,T2Y4S7,64 EVERRIDGE WAY SW,2.0,1.0,,1032.0,house,50.909756,-114.111475,,,15.265280333232178,1465.88
339000,T2Y4S7,64 EVERRIDGE WAY SW,2.0,1.0,,1032.0,house,50.909756,-114.111475,1999.0,21.0,15.265280333232178,1465.88
339000,T2Y4S7,64 EVERRIDGE WAY SW,2.0,1.0,,1032.0,house,50.909756,-114.111475,2015.0,5.0,15.265280333232178,1465.88
275000,T2N4S8,304 - 1059 5 AVE NW,2.0,1.0,,1013.0,condo,51.058137,-114.08506499999999,1980.0,40.0,1.6599151136852643,1189.13
260000,T3J0S7,8370 Saddlebrook  Drive NE,4.0,3.0,1.0,1220.0,townhouse,51.128809999999994,-113.929078,1970.0,50.0,13.764856745185504,1124.27
260000,T3J0S7,8370 Saddlebrook  Drive NE,4.0,3.0,1.0,1220.0,townhouse,51.128809999999994,-113.929078,1958.0,62.0,13.764856745185504,1124.27
260000,T3J0S7,8370 Saddlebrook  Drive NE,4.0,3.0,1.0,1220.0,townhouse,51.128809999999994,-113.929078,2013.0,7.0,13.764856745185504,1124.27
264990,T2A3H2,929 MARCOMBE DR NE,3.0,2.0,,739.0,house,51.061415999999994,-113.96826999999999,2010.0,10.0,7.613076776145372,1145.85
264990,T2A3H2,929 MARCOMBE DR NE,3.0,2.0,,739.0,house,51.061415999999994,-113.96826999999999,1980.0,40.0,7.613076776145372,1145.85
264990,T2A3H2,929 MARCOMBE DR NE,3.0,2.0,,739.0,house,51.061415999999994,-113.96826999999999,1972.0,48.0,7.613076776145372,1145.85
739000,T2V3C4,83 HAVENHURST CRES SW,4.0,2.0,,1026.0,house,50.967273999999996,-114.082548,2013.0,7.0,8.660624999259834,3195.53
739000,T2V3C4,83 HAVENHURST CRES SW,4.0,2.0,,1026.0,house,50.967273999999996,-114.082548,1995.0,25.0,8.660624999259834,3195.53
739000,T2V3C4,83 HAVENHURST CRES SW,4.0,2.0,,1026.0,house,50.967273999999996,-114.082548,1958.0,62.0,8.660624999259834,3195.53
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096512,-114.057282,2007.0,13.0,5.85259911675808,428.09
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096512,-114.057282,1972.0,48.0,5.85259911675808,428.09
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096512,-114.057282,1980.0,40.0,5.85259911675808,428.09
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096499,-114.056753,102.0,1918.0,5.858658092684039,449.28
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096499,-114.056753,2008.0,12.0,5.858658092684039,449.28
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096499,-114.056753,2002.0,18.0,5.858658092684039,475.65
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096499,-114.056753,1979.0,41.0,5.858658092684039,475.65
99000,T2K5W9,306 - 333 GARRY CRES NE,2.0,2.0,,1249.0,condo,51.096499,-114.056753,1991.0,29.0,5.858658092684039,475.65
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096512,-114.057282,2007.0,13.0,5.85259911675808,428.09
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096512,-114.057282,1972.0,48.0,5.85259911675808,428.09
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096512,-114.057282,1980.0,40.0,5.85259911675808,428.09
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096499,-114.056753,102.0,1918.0,5.858658092684039,449.28
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096499,-114.056753,2008.0,12.0,5.858658092684039,449.28
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096499,-114.056753,2002.0,18.0,5.858658092684039,475.65
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096499,-114.056753,1979.0,41.0,5.858658092684039,475.65
103900,T2K5W9,427 - 333 GARRY CRES NE,1.0,1.0,,713.0,condo,51.096499,-114.056753,1991.0,29.0,5.858658092684039,475.65
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096512,-114.057282,2007.0,13.0,5.85259911675808,428.09
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096512,-114.057282,1972.0,48.0,5.85259911675808,428.09
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096512,-114.057282,1980.0,40.0,5.85259911675808,428.09
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096499,-114.056753,102.0,1918.0,5.858658092684039,449.28
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096499,-114.056753,2008.0,12.0,5.858658092684039,449.28
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096499,-114.056753,2002.0,18.0,5.858658092684039,475.65
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096499,-114.056753,1979.0,41.0,5.858658092684039,475.65
100000,T2K5W9,318 - 333 GARRY CRES NE,1.0,1.0,,688.0,condo,51.096499,-114.056753,1991.0,29.0,5.858658092684039,475.65
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,1975.0,45.0,0.9587899191994583,1426.53
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,1985.0,35.0,0.9587899191994583,1426.53
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,1995.0,25.0,0.9587899191994583,1426.53
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,,,0.9587899191994583,1422.64
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,1952.0,68.0,0.9587899191994583,1422.64
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,2020.0,0.0,0.9587899191994583,2330.7
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,1998.0,22.0,0.9587899191994583,2330.7
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.05337,-114.071031,1973.0,47.0,0.9587899191994583,2330.7
329900,T2P4X2,8501 - 400 EAU CLAIRE AVE SW,1.0,1.0,,709.0,condo,51.053567,-114.070573,2018.0,2.0,0.9873880167798779,
